index,Mileage,price,ModelYear,brakes,airbag,camera,controls,speakers,video,bluetooth,alarm,navigations,digital,keyless,heated,leather,armrest,total,Drivetrain,Fuel Type,Transmission,Make,Model
24,165803.0,9995.0,2005.0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,109,0,0,1,15,187
25,17737.0,60677.0,2014.0,4,3,0,6,1,6,0,1,0,1,1,5,7,0,542,3,3,0,40,68
26,26.0,269800.0,2018.0,3,0,1,3,0,0,0,0,0,0,1,0,2,0,163,3,3,1,40,68
27,109530.0,9997.0,2007.0,2,2,0,4,0,0,0,0,0,0,2,0,0,0,99,3,3,0,15,312
28,10089.0,26988.0,2016.0,2,0,1,4,0,2,0,0,0,0,2,0,1,0,171,3,3,1,15,312
29,8134.0,38500.0,2017.0,5,7,0,12,2,7,0,2,0,1,1,7,5,3,538,3,3,1,6,278
30,75028.0,9991.0,2010.0,5,7,0,12,2,10,0,2,1,1,1,7,6,3,479,2,3,0,0,438
31,877.0,20989.0,2018.0,2,4,0,8,1,3,0,1,0,0,1,9,2,0,408,2,3,1,18,115
32,90355.0,8950.0,2010.0,3,4,0,10,0,2,0,0,1,1,2,2,5,0,188,1,3,0,4,71
33,38234.0,18995.0,2007.0,2,2,0,9,2,4,0,1,0,0,0,4,3,1,285,3,3,0,30,346
34,31483.0,25788.0,2014.0,2,3,0,7,1,6,0,1,1,1,0,7,3,0,358,1,3,0,4,381
35,137867.0,5995.0,2006.0,3,3,0,5,0,1,0,1,1,0,2,0,1,1,262,3,3,0,27,250
36,40612.0,36995.0,2011.0,2,4,0,6,1,4,0,1,1,0,0,3,4,1,283,1,3,0,40,328
37,16081.0,104995.0,2014.0,2,0,0,6,0,3,0,0,0,0,2,3,2,0,233,1,3,0,5,125
38,11546.0,169800.0,2017.0,4,1,2,12,0,2,0,0,0,0,2,2,4,0,302,3,3,0,32,315
39,11312.0,36900.0,2017.0,5,9,0,14,4,7,0,2,1,1,1,7,6,1,548,1,3,0,8,145
40,33254.0,16999.0,2016.0,4,6,0,10,1,4,0,1,1,1,1,5,4,0,362,3,3,0,15,312
41,11847.0,49995.0,2015.0,5,7,0,12,2,9,0,2,2,1,1,9,5,4,541,3,3,0,11,113
42,16915.0,28478.0,2015.0,5,9,1,14,3,10,0,2,0,1,1,3,4,1,478,0,3,0,26,358
43,49163.0,6293.0,2014.0,2,4,0,3,1,1,0,0,0,1,0,0,0,0,381,2,3,1,37,451
44,32925.0,24996.0,2006.0,2,2,0,1,2,4,0,1,0,0,0,0,1,0,246,3,3,1,29,165
48,60962.0,5000.0,2004.0,4,3,0,8,1,4,0,1,0,0,1,4,5,1,413,3,3,0,33,98
49,3713.0,57995.0,2018.0,2,4,0,6,1,1,0,1,1,0,0,2,0,0,275,3,2,0,49,304
50,81040.0,10995.0,2007.0,6,2,0,11,1,2,0,0,0,2,2,1,4,0,497,1,3,0,4,75
53,81040.0,10995.0,2007.0,6,2,0,11,1,2,0,0,0,2,2,1,4,0,497,1,3,0,4,75
56,81040.0,10995.0,2007.0,6,2,0,11,1,2,0,0,0,2,1,1,3,0,715,1,3,0,4,75
59,8699.0,29986.0,2017.0,5,7,0,11,2,4,0,2,0,1,1,3,4,1,465,1,3,0,21,342
60,73157.0,26995.0,2004.0,2,2,0,1,1,1,0,1,0,0,0,3,3,0,282,3,3,1,40,68
61,192530.0,9499.0,2007.0,7,2,0,4,0,0,0,1,1,0,2,0,1,0,337,0,3,1,23,458
62,60383.0,26810.0,2015.0,5,7,0,12,2,4,0,2,1,2,2,0,0,1,458,0,1,0,15,184
63,35502.0,29999.0,2010.0,4,6,0,11,1,4,0,0,0,1,1,4,4,1,378,3,3,1,6,279
64,23056.0,29999.0,2017.0,2,4,0,6,1,3,0,1,1,1,0,0,1,0,280,3,3,1,15,312
65,62368.0,39999.0,2013.0,2,4,1,8,1,4,0,1,1,1,1,4,3,0,351,3,2,0,49,305
66,5761.0,29778.0,2018.0,5,4,1,6,1,1,0,1,1,0,1,0,0,1,177,0,1,0,15,184
67,33334.0,9495.0,2015.0,6,4,0,12,1,2,0,0,0,0,2,2,0,0,434,2,3,1,51,252
70,33334.0,9495.0,2015.0,6,4,0,12,1,2,0,0,0,0,2,2,0,0,434,2,3,1,51,252
73,33334.0,9495.0,2015.0,6,4,0,12,1,2,0,0,0,0,2,2,0,0,622,2,3,1,51,252
76,13881.0,269800.0,2012.0,1,3,0,0,0,0,0,0,0,0,2,1,2,0,179,1,3,0,25,315
80,15389.0,44985.0,2017.0,2,4,0,6,2,8,0,1,0,1,0,5,3,0,281,3,3,0,6,276
81,18637.0,39999.0,2015.0,4,6,0,11,1,6,0,1,0,1,1,6,4,0,376,3,3,1,6,285
82,64157.0,27989.0,1994.0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,59,2,3,1,11,454
83,75899.0,8995.0,2002.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,3,0,15,187
84,76080.0,36999.0,2014.0,4,4,2,9,0,1,0,0,0,0,3,5,3,0,247,0,3,0,23,228
85,3420.0,129800.0,2017.0,4,2,2,10,1,2,0,0,1,0,2,3,1,0,313,1,2,0,49,305
86,63911.0,40994.0,2013.0,2,0,1,5,0,2,0,0,0,0,0,2,2,0,195,3,3,1,6,287
87,3321.0,33800.0,2018.0,2,4,1,6,0,1,0,0,0,0,1,1,2,0,102,1,3,0,4,72
88,174174.0,9999.0,2011.0,5,11,0,12,2,9,0,2,1,1,1,8,1,3,559,1,3,0,33,217
89,76130.0,17995.0,2010.0,4,7,0,13,3,5,0,2,1,1,2,4,2,0,568,0,1,0,17,401
90,75175.0,7000.0,2009.0,2,0,0,2,0,0,0,1,0,0,2,0,0,0,58,2,3,0,51,427
91,37519.0,11500.0,2013.0,3,4,0,7,0,1,0,0,0,0,3,0,3,0,120,3,3,0,20,213
92,67009.0,34495.0,2007.0,2,3,0,4,1,1,0,1,0,0,0,3,3,0,275,3,3,1,40,68
93,71110.0,14900.0,2004.0,1,1,0,2,1,0,0,0,1,0,0,0,2,0,255,0,3,0,23,458
94,102932.0,17980.0,2017.0,2,4,2,9,0,1,0,0,0,0,2,1,3,0,148,2,3,0,4,71
95,34089.0,134999.0,2004.0,1,0,0,2,0,0,0,0,0,0,0,1,2,0,95,1,3,1,25,315
96,93927.0,21495.0,2006.0,2,1,0,0,1,0,0,0,0,0,0,0,3,1,314,1,3,1,36,261
97,48914.0,42800.0,1997.0,3,2,0,2,0,1,0,2,0,0,0,1,3,0,383,3,3,1,50,421
98,17003.0,7250.0,2016.0,1,4,1,7,0,1,0,0,0,0,2,0,0,0,83,2,1,0,15,195
99,136736.0,12704.0,2008.0,2,3,0,7,0,3,0,1,0,0,0,3,4,0,277,1,3,0,40,109
100,493.0,439800.0,2018.0,3,2,1,4,1,1,0,0,0,2,2,0,4,0,197,1,3,0,25,89
101,95903.0,9999.0,2004.0,5,9,0,14,3,6,0,1,0,1,2,7,4,1,554,3,3,0,33,378
102,6999.0,24700.0,2017.0,5,9,1,12,2,6,0,2,1,1,1,3,2,3,487,2,3,0,17,76
103,2871.0,124800.0,2017.0,5,10,2,12,4,8,0,2,1,2,1,8,6,1,506,1,4,0,6,244
104,9348.0,42900.0,2018.0,5,7,1,11,3,7,0,2,1,1,1,6,1,1,501,1,3,0,22,188
105,54487.0,13999.0,2008.0,4,6,0,8,0,2,0,0,0,0,2,2,4,0,197,1,3,0,6,463
107,56526.0,6995.0,2006.0,2,3,0,6,2,6,0,1,0,0,0,4,4,1,341,2,3,0,0,429
108,59373.0,10000.0,2002.0,2,3,0,6,2,5,0,1,0,0,0,6,4,0,322,3,3,0,33,378
109,13933.0,99888.0,2010.0,2,2,0,6,1,6,0,1,0,2,0,2,3,1,273,3,3,0,12,103
110,14347.0,39995.0,2017.0,2,4,2,9,0,2,0,0,0,0,2,1,2,0,182,1,3,0,40,291
111,31127.0,39995.0,2007.0,2,2,0,2,1,1,0,1,0,1,0,2,3,1,285,3,3,0,3,445
112,49921.0,44990.0,2016.0,5,7,1,12,3,8,0,2,1,1,1,3,4,0,548,3,3,0,8,175
113,136411.0,8850.0,2007.0,4,5,2,8,0,1,0,0,1,1,3,5,5,0,239,1,3,0,4,75
114,14427.0,95800.0,2017.0,3,3,0,18,2,6,0,2,0,0,0,4,9,3,538,1,3,0,37,235
115,96352.0,15000.0,2005.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,310,0,3,1,23,458
116,12188.0,29999.0,2015.0,6,7,1,10,4,11,0,2,1,1,1,5,4,0,544,3,3,1,9,104
117,62987.0,22500.0,2015.0,2,1,0,10,1,2,0,0,1,1,0,0,0,0,351,0,3,0,23,458
118,77555.0,14995.0,2009.0,2,1,0,6,1,1,0,0,0,1,0,0,0,0,359,3,3,0,23,458
119,451.0,3450000.0,2015.0,1,0,1,4,0,2,0,0,0,0,1,1,1,0,131,3,4,1,12,259
120,117611.0,6999.0,2006.0,4,2,0,3,0,2,0,0,1,0,1,0,0,0,282,0,3,0,15,184
121,65582.0,7950.0,2005.0,4,5,0,8,0,0,0,0,1,1,2,5,5,0,213,1,3,0,4,73
122,20607.0,41991.0,2011.0,2,0,0,4,0,0,0,0,0,0,1,1,2,0,139,3,3,1,40,110
123,8692.0,99800.0,2017.0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,204,0,1,0,15,184
124,164885.0,14990.0,2014.0,1,0,2,9,0,1,0,1,0,0,3,4,3,0,213,0,3,0,23,228
125,14783.0,18688.0,2017.0,6,6,2,11,0,1,0,0,0,0,1,2,1,0,455,2,3,0,50,105
129,14783.0,18688.0,2017.0,6,6,2,11,0,1,0,0,0,0,1,2,1,0,455,2,3,0,50,105
141,60713.0,17935.0,2000.0,4,2,0,5,0,0,0,1,0,2,0,1,3,0,306,3,3,1,40,68
142,74502.0,36900.0,2005.0,2,7,0,12,1,4,0,1,1,0,1,7,9,1,467,1,3,0,5,125
143,87741.0,22986.0,2011.0,4,3,0,11,1,5,0,0,0,1,1,4,5,1,435,3,3,1,6,279
144,39600.0,39900.0,2006.0,4,8,0,8,2,1,0,1,0,0,1,5,7,1,442,1,3,1,40,68
145,90334.0,8995.0,2014.0,3,0,0,4,0,2,0,0,0,0,1,1,0,0,257,2,3,0,15,201
146,18955.0,69995.0,2016.0,3,0,2,8,0,2,0,0,0,0,4,5,5,0,274,3,3,0,6,287
147,33501.0,43995.0,2008.0,2,2,0,2,1,2,0,1,0,1,0,2,3,0,283,3,3,0,3,445
149,33501.0,43995.0,2008.0,2,2,0,2,1,2,0,1,0,1,0,2,3,0,433,3,3,0,3,445
151,127430.0,14900.0,2006.0,4,3,0,3,2,0,0,0,0,0,0,0,0,3,371,0,0,0,15,186
152,12323.0,109000.0,2016.0,3,2,0,4,1,3,0,1,0,1,0,5,5,0,391,3,3,1,3,445
154,12323.0,109000.0,2016.0,3,2,0,4,1,3,0,1,0,1,0,5,5,0,605,3,3,1,3,445
156,5231.0,59977.0,2017.0,2,0,1,5,0,2,0,0,0,0,2,2,1,0,225,3,3,0,33,98
157,6765.0,29899.0,2017.0,5,9,1,11,2,6,0,2,1,1,1,3,3,3,480,1,3,0,1,216
158,41290.0,64995.0,2014.0,3,5,0,10,2,7,0,0,1,0,0,5,4,1,495,1,3,0,4,373
159,47489.0,18999.0,2008.0,5,0,0,3,1,1,0,1,1,1,0,3,2,0,320,1,3,0,4,384
160,59997.0,24987.0,2015.0,2,4,0,8,1,5,0,1,0,1,0,4,2,1,314,1,3,1,6,30
161,1324.0,219995.0,2016.0,2,6,0,6,2,4,0,1,0,1,1,2,8,1,532,1,3,0,25,243
162,34340.0,44888.0,2013.0,1,0,2,7,0,0,0,1,0,0,2,1,2,0,120,3,2,0,49,305
163,111691.0,18900.0,2008.0,2,3,0,8,1,4,0,1,0,1,0,5,4,1,347,3,3,1,6,279
164,81890.0,18888.0,2015.0,5,5,2,8,1,2,0,1,1,0,2,2,1,1,299,2,3,0,27,174
165,86963.0,36488.0,2015.0,2,4,1,7,2,7,0,1,1,1,0,5,4,0,332,1,3,0,4,372
166,57215.0,41800.0,2015.0,2,4,0,8,1,6,0,1,0,1,0,5,3,0,284,3,3,0,6,279
167,62.0,26986.0,2018.0,5,9,0,11,2,4,0,2,0,1,1,7,7,3,498,1,3,0,21,348
168,42760.0,17995.0,2013.0,4,5,0,6,0,0,0,1,0,0,2,1,3,0,152,3,3,0,47,97
169,29956.0,16695.0,2015.0,4,6,0,11,1,5,0,1,1,1,1,5,4,1,375,2,3,0,18,321
170,85655.0,12999.0,2007.0,5,9,1,11,2,7,0,2,1,1,1,10,6,3,561,3,3,0,27,272
171,3365.0,65955.0,2017.0,4,1,1,8,1,4,0,1,1,1,0,1,0,0,516,0,3,0,23,458
172,93000.0,7250.0,2012.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,3,3,0,11,113
173,53136.0,25000.0,2017.0,6,3,1,20,0,5,0,0,1,0,1,2,1,0,498,0,3,0,15,180
174,34130.0,14995.0,2010.0,3,4,0,10,0,1,0,0,0,0,2,1,3,0,178,3,3,0,6,21
175,16801.0,30540.0,2018.0,5,7,0,12,2,8,0,2,2,1,1,7,4,1,552,0,3,0,41,2
176,30302.0,13962.0,2016.0,3,7,0,2,0,4,0,0,0,1,0,0,0,1,274,2,3,0,50,136
177,131689.0,6215.0,2010.0,5,7,0,9,2,3,0,2,1,1,1,3,0,3,468,2,3,0,9,172
178,65000.0,9290.0,2009.0,7,4,0,6,0,1,0,1,0,0,1,0,0,0,291,1,3,1,33,98
179,14278.0,54986.0,2017.0,0,0,0,2,0,7,0,0,0,4,0,2,4,0,581,0,1,0,9,423
180,6477.0,38770.0,2013.0,2,2,0,6,1,3,0,0,1,1,0,0,0,0,279,3,3,1,15,312
181,40177.0,65800.0,2015.0,2,3,0,8,2,6,0,1,0,0,0,4,3,1,277,1,3,0,37,235
182,39000.0,19466.0,2012.0,2,4,1,6,1,8,0,1,0,1,0,4,4,1,337,1,3,0,33,159
183,30297.0,45977.0,2005.0,2,3,0,8,1,3,0,1,1,0,0,4,3,1,275,1,3,0,5,125
184,53558.0,28700.0,2016.0,5,9,2,12,3,9,0,2,2,2,2,8,5,3,567,0,3,0,15,182
185,13104.0,56990.0,2017.0,4,11,0,8,2,8,0,3,1,1,2,6,1,1,548,3,3,0,33,98
186,87301.0,17999.0,2010.0,3,2,0,5,1,3,0,0,0,1,0,2,3,1,407,3,3,1,11,112
187,231897.0,9900.0,2008.0,5,7,1,16,3,5,0,2,1,1,1,8,7,3,567,0,3,0,50,399
188,81961.0,19973.0,2010.0,3,7,0,8,0,2,0,0,0,0,1,1,0,1,271,0,3,0,50,27
189,86934.0,34980.0,2006.0,2,3,0,8,1,3,0,1,1,0,0,4,3,1,277,1,3,0,5,125
191,86934.0,34980.0,2006.0,2,3,0,8,1,3,0,1,1,0,0,4,3,1,419,1,3,0,5,125
193,71875.0,11935.0,2011.0,5,2,2,6,0,2,0,1,0,0,1,2,1,0,275,3,3,1,21,206
194,9199.0,43300.0,2017.0,4,4,1,7,1,6,0,1,0,1,2,6,4,1,458,1,3,0,33,159
195,104494.0,14999.0,2011.0,5,2,0,5,1,3,0,0,1,0,1,1,1,0,354,0,3,0,11,356
196,172044.0,13995.0,2003.0,2,3,0,8,0,3,0,0,0,0,2,2,4,0,207,3,3,1,6,279
197,72220.0,29994.0,2010.0,3,1,0,3,1,1,0,1,1,0,1,2,2,2,200,0,0,0,15,186
198,20737.0,28793.0,2013.0,2,5,0,7,1,4,0,1,1,1,1,0,2,1,391,3,3,0,11,113
199,37431.0,32999.0,2012.0,2,0,0,5,0,2,0,0,0,0,2,1,1,0,159,3,3,0,33,404
201,37433.0,32999.0,2012.0,2,0,0,5,0,2,0,0,0,0,2,1,1,0,279,3,3,0,33,404
203,4550.0,88800.0,2016.0,2,0,0,4,0,2,0,0,0,0,2,1,1,0,182,3,3,1,6,285
204,82646.0,7900.0,2008.0,4,3,0,9,1,6,0,1,1,1,1,6,5,1,456,2,3,0,18,78
205,115538.0,17999.0,2006.0,2,1,0,4,1,2,0,1,0,0,0,2,3,0,281,3,3,0,9,138
206,8198.0,68000.0,2018.0,5,3,1,7,2,4,0,0,1,0,3,7,4,1,294,0,3,0,23,228
207,163516.0,9848.0,2014.0,2,0,1,8,0,2,0,0,1,1,0,0,0,0,105,2,1,0,9,246
208,2422.0,52800.0,2015.0,5,6,0,12,4,6,0,2,3,1,1,7,5,3,527,3,3,0,11,112
209,53334.0,64800.0,2015.0,5,7,2,13,3,11,0,1,1,1,1,7,1,2,552,0,3,0,26,357
210,71412.0,16500.0,2012.0,5,6,1,14,2,6,0,2,0,1,2,7,6,3,517,0,3,0,18,332
211,5412.0,78500.0,2017.0,5,9,2,11,3,11,0,1,1,1,1,6,1,0,554,3,3,0,33,98
213,5412.0,77800.0,2017.0,5,9,2,11,3,11,0,1,1,1,1,6,1,0,554,3,3,0,33,98
215,64405.0,5980.0,2006.0,4,4,0,3,0,0,0,0,0,0,2,0,0,0,134,2,3,0,18,115
216,857.0,598800.0,2017.0,9,3,0,12,0,0,0,2,1,0,1,2,2,1,529,1,3,0,25,89
217,29917.0,33000.0,2010.0,5,8,0,7,2,2,0,1,0,0,1,4,6,1,422,3,3,0,40,110
218,40483.0,34580.0,2015.0,5,0,1,12,1,6,0,0,0,0,1,3,3,0,480,0,3,0,9,423
219,69263.0,23095.0,2014.0,2,1,0,6,1,2,0,0,1,1,0,0,0,0,374,0,3,1,23,458
220,4638.0,14999.0,2017.0,4,7,0,9,1,3,0,1,0,0,1,6,3,1,372,0,3,0,36,324
221,16424.0,14599.0,2017.0,4,7,0,11,1,2,0,0,1,1,1,0,0,1,364,0,3,0,15,176
222,6738.0,145800.0,2017.0,5,0,1,9,0,1,0,0,0,0,3,1,5,0,193,1,3,0,4,355
223,36408.0,19421.0,2014.0,5,0,0,4,0,1,0,0,0,0,1,0,1,0,94,1,3,0,33,118
224,18731.0,37345.0,2016.0,2,3,0,7,1,6,0,1,1,1,0,7,3,0,320,1,3,0,4,381
225,95751.0,29495.0,2016.0,4,4,2,9,2,8,0,0,1,0,2,7,5,0,556,1,3,0,4,75
226,107995.0,12950.0,2007.0,4,2,0,3,0,0,0,0,0,0,0,0,0,0,61,0,3,0,23,458
227,183077.0,22999.0,2011.0,4,6,2,8,0,1,0,0,0,0,3,4,3,0,205,0,3,0,27,274
229,183077.0,22999.0,2011.0,4,6,2,8,0,1,0,0,0,0,3,4,3,0,205,0,3,0,27,274
231,77593.0,11999.0,2010.0,7,0,0,9,0,3,0,1,0,1,1,2,1,1,305,1,3,0,6,44
232,49390.0,46499.0,2017.0,5,10,1,10,3,7,0,1,1,0,1,6,6,1,555,1,3,0,4,75
233,63429.0,7990.0,2006.0,4,5,0,8,0,0,0,0,0,0,2,1,4,0,199,1,3,0,4,73
234,7154.0,23995.0,2007.0,2,2,0,9,2,6,0,0,1,0,0,5,2,0,292,1,3,0,8,175
235,1443.0,56990.0,2017.0,3,2,1,7,2,6,0,0,1,1,0,2,4,0,316,3,3,0,9,138
236,84711.0,9995.0,2009.0,2,3,0,10,1,4,0,0,0,1,2,4,3,1,363,1,3,0,6,21
237,26152.0,36800.0,2013.0,7,2,0,12,1,6,0,2,1,1,0,2,4,0,519,3,3,1,9,138
238,78529.0,7900.0,2013.0,3,4,0,6,0,1,0,0,0,0,2,0,2,0,100,3,3,0,20,213
239,47991.0,24990.0,2014.0,0,4,0,6,0,0,0,1,0,0,2,0,0,0,287,0,1,0,15,184
240,15511.0,38890.0,2017.0,5,7,2,12,4,6,0,2,1,1,1,8,3,1,556,3,3,0,17,401
242,15511.0,38775.0,2017.0,5,7,2,12,4,6,0,2,1,1,1,8,3,1,556,3,3,0,17,401
244,3904.0,49998.0,2015.0,5,10,1,13,2,9,0,2,1,1,2,7,3,2,563,1,3,0,33,217
246,3904.0,49998.0,2015.0,5,10,1,13,2,9,0,2,1,1,2,7,3,2,563,1,3,0,33,217
248,106532.0,16995.0,2007.0,4,4,0,8,0,1,0,0,0,0,2,3,2,0,191,0,3,0,50,442
249,70281.0,16777.0,2013.0,2,3,0,6,1,3,0,1,0,1,0,4,3,0,285,3,3,0,47,97
250,110845.0,10900.0,2002.0,4,2,0,3,2,1,0,1,0,0,1,0,7,0,388,3,3,1,18,379
251,1816.0,39273.0,2011.0,4,5,0,10,2,5,0,2,1,1,1,3,6,1,447,3,3,0,9,138
252,52261.0,14995.0,2013.0,4,1,1,3,0,3,0,1,0,1,1,0,1,2,273,2,3,1,18,115
253,25386.0,26947.0,2016.0,5,9,1,10,2,4,0,2,1,1,1,0,1,1,462,3,3,0,15,312
254,6635.0,12999.0,2008.0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,234,3,3,1,15,361
255,11580.0,29995.0,2002.0,2,2,0,3,1,1,0,1,0,0,0,5,5,0,346,3,3,0,40,68
256,102286.0,6995.0,1998.0,1,3,0,2,0,0,0,0,0,0,0,1,3,0,64,3,3,1,40,94
257,14516.0,82991.0,2017.0,3,4,1,6,0,0,0,0,0,0,2,0,4,0,148,2,3,0,40,68
258,62406.0,16500.0,2014.0,3,4,1,9,0,1,0,0,0,0,3,3,1,0,143,1,3,0,21,341
259,48112.0,14987.0,2004.0,3,0,0,9,0,1,0,0,0,0,1,2,3,0,142,3,3,0,33,159
260,44531.0,38000.0,2014.0,3,4,2,11,4,9,0,1,1,1,2,4,8,1,491,3,3,1,9,138
261,39405.0,19900.0,2015.0,3,3,0,7,0,1,0,0,0,0,0,0,1,0,190,0,3,0,23,458
262,58663.0,26888.0,2002.0,2,1,0,7,1,2,0,1,0,0,0,5,3,1,278,3,3,0,5,315
263,37901.0,13264.0,2006.0,2,4,0,6,1,4,0,1,1,0,0,4,4,1,283,1,3,0,27,233
264,56189.0,29950.0,2013.0,4,6,0,11,1,5,0,0,0,1,1,7,2,0,643,1,3,0,6,57
268,37150.0,45980.0,2013.0,3,3,2,8,0,2,0,0,0,0,0,3,4,0,315,3,3,0,6,287
269,5758.0,9499.0,2016.0,4,6,0,7,1,4,0,1,0,1,1,2,0,0,534,2,3,0,51,252
270,21.0,159985.0,2016.0,4,2,1,8,0,2,0,0,1,1,2,6,4,0,509,1,2,0,49,306
274,7290.0,77880.0,2016.0,2,4,2,10,0,1,0,0,0,0,2,3,4,0,309,3,3,0,6,290
275,150.0,329995.0,2017.0,2,3,0,6,1,4,0,0,1,1,0,6,3,0,421,1,3,0,5,92
276,18650.0,8999.0,2015.0,4,6,0,6,1,3,0,1,0,1,1,2,0,1,535,2,3,0,20,163
277,74133.0,8499.0,2009.0,4,6,0,5,1,1,0,1,0,1,1,0,0,0,538,1,3,0,37,370
278,96.0,36490.0,2017.0,2,0,1,6,0,2,0,0,0,0,2,2,4,0,448,1,3,0,31,149
279,185.0,22590.0,2017.0,2,0,1,5,0,2,0,0,0,0,2,3,2,0,424,2,3,0,31,294
280,63430.0,24995.0,2012.0,2,3,0,4,2,8,0,0,1,1,0,4,2,0,425,1,3,0,33,378
281,49215.0,19980.0,2013.0,3,2,0,9,0,1,0,0,0,0,2,1,3,0,282,1,3,0,6,21
282,129300.0,9995.0,2007.0,5,7,1,11,0,2,0,0,0,0,3,3,4,0,474,1,3,0,27,233
283,47266.0,10237.0,2015.0,2,0,0,4,0,2,0,0,0,0,2,2,0,0,229,2,3,0,51,252
284,5984.0,18995.0,2017.0,5,4,2,8,1,2,0,1,0,0,2,0,0,2,348,1,3,0,47,264
285,29400.0,15677.0,2015.0,5,6,1,4,1,12,0,0,1,1,1,1,1,1,435,1,3,0,15,201
286,75135.0,7490.0,2009.0,4,2,0,5,0,2,0,1,0,0,2,0,1,0,437,0,3,0,15,176
287,21332.0,9499.0,2016.0,3,7,0,7,1,3,0,0,1,1,1,0,0,0,540,2,1,0,15,195
288,52861.0,7995.0,1990.0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,173,3,3,0,37,9
289,49629.0,25070.0,2006.0,4,3,0,7,0,6,0,1,0,0,2,1,2,0,483,3,3,0,9,138
290,200.0,59895.0,2017.0,5,9,2,13,2,10,0,1,1,2,1,7,3,1,876,1,3,0,52,468
291,68559.0,9990.0,2013.0,4,3,0,4,0,3,0,0,0,1,0,0,0,2,407,2,3,0,50,105
292,38081.0,15984.0,2013.0,2,4,1,5,0,1,0,1,0,0,3,1,2,0,235,1,3,0,21,206
293,2002.0,199800.0,2017.0,5,9,1,11,2,6,0,2,0,1,1,7,4,3,706,3,3,0,3,152
294,95818.0,7490.0,2010.0,5,2,0,6,0,1,0,0,1,0,1,0,1,0,441,2,3,0,10,432
295,8009.0,31250.0,2017.0,5,4,2,7,3,1,0,1,1,0,2,7,4,2,475,1,3,0,47,323
296,71200.0,9995.0,2004.0,2,3,0,10,0,2,0,1,0,0,1,2,5,0,399,1,3,0,40,109
297,55361.0,5514.0,1999.0,2,0,0,3,0,0,0,0,0,0,1,0,3,0,108,3,3,0,33,405
298,65696.0,17977.0,2008.0,2,3,0,5,2,5,0,1,1,1,0,0,1,1,430,3,3,0,39,208
299,16583.0,92495.0,2016.0,5,7,0,8,2,5,0,1,0,1,1,4,2,1,733,3,3,1,40,110
300,17107.0,54000.0,2015.0,5,7,0,7,2,4,0,1,0,1,1,4,5,1,711,3,3,0,40,94
301,3253.0,155000.0,2018.0,5,10,1,9,3,10,0,1,1,1,1,8,6,2,809,1,3,0,40,315
302,16521.0,39995.0,2015.0,3,4,0,8,1,5,0,1,1,1,0,5,4,0,601,3,3,1,15,312
303,13015.0,124900.0,2012.0,9,2,0,10,1,7,0,2,0,1,1,2,6,4,808,3,3,0,12,103
304,73581.0,16700.0,2014.0,2,0,2,7,0,1,0,0,0,0,4,3,2,0,268,1,3,1,21,341
305,56362.0,14995.0,2013.0,2,0,2,6,0,1,0,1,0,0,2,0,0,0,187,1,3,0,18,139
306,33537.0,12357.0,2014.0,2,0,1,4,0,2,0,0,0,0,1,2,1,0,286,2,3,0,51,329
307,19228.0,34798.0,2016.0,5,9,2,13,2,6,0,2,1,1,1,8,4,2,852,1,3,0,0,295
308,1497.0,229984.0,2017.0,4,2,0,5,1,4,0,0,0,1,1,3,6,0,627,3,3,0,25,243
309,96694.0,14995.0,2010.0,4,8,0,8,1,10,0,0,0,0,1,3,2,0,431,3,3,0,33,159
310,101370.0,13777.0,2014.0,4,4,2,9,0,1,0,0,0,0,3,4,4,0,358,3,1,0,23,228
311,19752.0,31300.0,2017.0,3,4,0,6,1,1,0,1,1,0,1,0,0,1,301,0,1,0,15,184
312,65402.0,14398.0,2012.0,5,10,1,10,2,7,0,2,1,1,1,5,3,3,787,1,3,0,33,98
313,620.0,27850.0,2016.0,5,3,1,10,1,6,0,1,1,2,2,6,5,1,747,1,3,0,15,424
314,19494.0,19855.0,2015.0,2,0,0,5,0,2,0,0,0,0,2,1,1,0,306,2,4,0,27,144
315,93795.0,19998.0,2010.0,5,9,0,7,2,1,0,1,1,1,1,3,0,3,706,0,3,0,50,27
316,89946.0,16990.0,2010.0,2,0,2,9,0,1,0,1,0,0,3,3,2,0,305,0,3,0,26,359
317,19634.0,149800.0,2006.0,4,2,0,6,1,0,0,1,0,0,0,3,8,0,727,1,3,0,25,311
318,79830.0,27989.0,2012.0,4,1,1,6,0,3,0,0,1,0,1,1,5,1,441,1,3,0,33,378
319,160089.0,8910.0,2005.0,4,4,0,11,0,2,0,0,0,0,2,2,3,0,403,0,3,0,27,238
320,109069.0,9450.0,2008.0,4,4,2,9,0,2,0,0,1,1,2,4,5,0,405,1,3,0,0,364
321,46318.0,19850.0,2014.0,4,1,1,6,0,4,0,0,1,1,2,0,1,2,430,3,3,0,27,250
322,10057.0,29499.0,2016.0,2,4,0,9,1,4,0,0,1,1,0,4,1,0,632,0,3,0,9,402
